No_;Tienda;Document No_;Item No_;Nombre Item;Descripción Item Ajuste;Posting Date;Cantidad;Importe Costo;Tipo;Observacion;Creado Por;SEMANA;DIVISION;TIPO DE AJUSTE;AÑO;AJUSTES;Departamento
CDI01;MEGABODEGA AEC;PDANA-004386;C063299;SET COLAS+GANCHO P/NIÑA;SET COLAS+GANCHO P/NIÑAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-3;-32.23;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C063303;SET COLAS+GANCHO P/NIÑA;SET COLAS+GANCHO P/NIÑAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-5;-53.57;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C063322;SET GANCHOS PINZA P/NIÑA 5PZS;SET GANCHOS PINZA P/NIÑA 5PZSdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-1;-6.02;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004394;C057314;JABON D/BAÑO BARRA PROTEX 150G GENTLE;JABON D/BAÑO BARRA PROTEX 150G GENTLEdañado dev caja #2 Aylin P;7/4/2026 00:00;-2;-50.39;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CAJA #2 DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004394;C065759;CAJA D/REGALO CHONGO 10CM;CAJA D/REGALO CHONGO 10CMdañado dev caja #2 Aylin P;7/4/2026 00:00;-1;-13.54;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CAJA #2 DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CELEBRACIONES;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004394;C068875;SET VASOS D/VIDRIO 6PZS;SET VASOS D/VIDRIO 6PZSdañado dev caja #2 Aylin P;7/4/2026 00:00;-1;-46.8;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CAJA #2 DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004394;C077594;FLORES ARTICIALES DECORATIVAS RAMO 60CM;FLORES ARTICIALES DECORATIVAS RAMO 60CMdañado dev caja #2 Aylin P;7/4/2026 00:00;-1;-16.91;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CAJA #2 DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004394;C089011;CONJUNTO P/DAMA DEPORTIVO CAMISETA+BIKER ;CONJUNTO P/DAMA DEPORTIVO CAMISETA+BIKER dañado dev caja #2 Aylin P;7/4/2026 00:00;-1;-161.3;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CAJA #2 DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;DEPORTIVA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004394;C097043;PASTA DENTAL CREST SCOPE WHITENING 2.7 ONZ ;PASTA DENTAL CREST SCOPE WHITENING 2.7 ONZ dañado dev caja #2 Aylin P;7/4/2026 00:00;-5;-145.92;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CAJA #2 DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004394;C108578;PAQUETE PAPEL HIGIENICO 80G 10 ROLLOS;PAQUETE PAPEL HIGIENICO 80G 10 ROLLOSdañado dev caja #2 Aylin P;7/4/2026 00:00;-7;-310.56;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CAJA #2 DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004394;C112090;SOMBRILLA D/BOLSO;SOMBRILLA D/BOLSOdañado dev caja #2 Aylin P;7/4/2026 00:00;-2;-172.71;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CAJA #2 DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004394;C150001;PLATO HONDO D/VIDRIO #8;PLATO HONDO D/VIDRIO #8dañado dev caja #2 Aylin P;7/4/2026 00:00;-2;-14.62;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CAJA #2 DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004394;C165012;SET MOLDE P/PALETAS;SET MOLDE P/PALETASdañado dev caja #2 Aylin P;7/4/2026 00:00;-1;-27.42;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CAJA #2 DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004394;C168578;PASTA DENTAL AIRSUN 150G PROTECCION ANTICARIES;PASTA DENTAL AIRSUN 150G PROTECCION ANTICARIESdañado dev caja #2 Aylin P;7/4/2026 00:00;-2;-26.39;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CAJA #2 DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004394;C175344;DESODORANTE BARRA DOVE DM 40G ORIGINAL;DESODORANTE BARRA DOVE DM 40G ORIGINALdañado dev caja #2 Aylin P;7/4/2026 00:00;-1;-23.31;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CAJA #2 DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;357601;SHAMPOO JOHNSONS 400ML HIDRATACION INTENSO;SHAMPOO JOHNSONS 400ML HIDRATACION INTENSOdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-5;-715.86;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;451517;SPRAY P/CABELLO CAPRICE 316ML EXTRACTO DE SABILA;SPRAY P/CABELLO CAPRICE 316ML EXTRACTO DE SABILAdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-3;-217.39;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;489260;SHAMPOO BABY NUTRINE 240ML HIPOALERGENICO;SHAMPOO BABY NUTRINE 240ML HIPOALERGENICOdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-2;-132.27;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C062406;PERCOLADORA;PERCOLADORAdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-1;-269.49;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C072095;FRUTAS ARTIFICIALES D/COLGAR PERA;FRUTAS ARTIFICIALES D/COLGAR PERAdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-1;-16.79;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C072351;SHAMPOO TIO NACHO 415ML ANT-CAIDA GINSENG;SHAMPOO TIO NACHO 415ML ANT-CAIDA GINSENGdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-2;-224.63;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C077577;PLANTA ARTIFICIAL DECORATIVA D/MESA;PLANTA ARTIFICIAL DECORATIVA D/MESAdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-1;-118.96;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C078049;MASCARILLA P/OJERAS 6G MILK PLUS;MASCARILLA P/OJERAS 6G MILK PLUSdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-2;-3.31;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C087234;LENTES P/NIÑA;LENTES P/NIÑAdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-1;-15.29;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C089241;VELA AROMATIZANTE;VELA AROMATIZANTEdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-1;-45.91;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C095450;MASCARILLA FACIAL DOS LUNAS MASCARA 25G MIEL ;MASCARILLA FACIAL DOS LUNAS MASCARA 25G MIEL dañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-2;-16.67;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C070498;PAR GANCHOS P/DAMA PINZA;PAR GANCHOS P/DAMA PINZAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-7;-79.41;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C073233;SET GANCHOS+COLAS P/NIÑA;SET GANCHOS+COLAS P/NIÑAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-7;-84.53;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C077648;COLA P/NIÑA;COLA P/NIÑAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-2;-9.01;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C092381;PAR GANCHOS P/DAMA PINZA;PAR GANCHOS P/DAMA PINZAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-17;-103.79;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C092663;SET COLAS+GANCHOS P/NIÑA;SET COLAS+GANCHOS P/NIÑAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-1;-6.4;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C096705;GANCHO P/NIÑA PINZA C/CABELLO;GANCHO P/NIÑA PINZA C/CABELLOdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-1;-11.91;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C097328;SET GANCHOS P/NIÑA MARIPOSA;SET GANCHOS P/NIÑA MARIPOSAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-1;-24.62;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C098057;SET COLAS P/NIÑA;SET COLAS P/NIÑAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-5;-33.78;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C098195;GANCHO P/DAMA PINZA;GANCHO P/DAMA PINZAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-5;-40.57;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C110036;GANCHO P/DAMA PINZA;GANCHO P/DAMA PINZAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-1;-6.92;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C113462;ESMALTE REVEL ;ESMALTE REVEL dañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-1;-6.29;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C120736;GANCHO P/DAMA PINZA;GANCHO P/DAMA PINZAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-1;-21.6;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C128250;LLAVERO LICENCIA;LLAVERO LICENCIAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-1;-23.13;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C097552;FRUTA ARTIFICIAL DECORATIVA D/MESA MANZANA VERDE;FRUTA ARTIFICIAL DECORATIVA D/MESA MANZANA VERDEdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-1;-43.14;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C097553;FRUTA ARTIFICIAL DECORATIVA D/MESA MELOCOTON 20CM;FRUTA ARTIFICIAL DECORATIVA D/MESA MELOCOTON 20CMdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-3;-129.43;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C100375;CUBO MAGICO POKEMON;CUBO MAGICO POKEMONdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-1;-14.23;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;JUGUETERIA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C100382;CUBO MAGICO SONIC;CUBO MAGICO SONICdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-1;-14.24;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;JUGUETERIA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C105026;SET TAZA PLASTICOS 350ML;SET TAZA PLASTICOS 350MLdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-1;-23.13;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C123094;ZAPATILLAS P/BEBE NIÑA DEP;ZAPATILLAS P/BEBE NIÑA DEPdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-5;-609.27;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CALZADO;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C132419;PLATO HONDO D/VIDRIO #8;PLATO HONDO D/VIDRIO #8dañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-1;-15.22;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C134057;DESODORANTE BARRA DOVE DM 40G INVISIBLE DRY;DESODORANTE BARRA DOVE DM 40G INVISIBLE DRYdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-2;-46.62;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C151166;LAMPARA P/DORMITORIO;LAMPARA P/DORMITORIOdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-1;-162.65;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C160511;BOLSA D/REGALO DIA MADRE T-M;BOLSA D/REGALO DIA MADRE T-Mdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-1;-7.13;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CELEBRACIONES;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004396;C165302;BOLSA D/REGALO P/NIÑO T-S;BOLSA D/REGALO P/NIÑO T-Sdañado dev san esteban caja #1 Aylin P;7/4/2026 00:00;-2;-11.01;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN ESTEBAN CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CELEBRACIONES;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C046401;CARTERA P/DAMA T-S;CARTERA P/DAMA T-Sdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-1;-127;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C049833;SET GANCHOS P/NIÑA PINZA;SET GANCHOS P/NIÑA PINZAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-1;-7.81;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C050654;SET D/GANCHOS+COLAS P/NIÑA ;SET D/GANCHOS+COLAS P/NIÑA dañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-3;-20.66;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C052204;GANCHO PINZA P/NIÑA;GANCHO PINZA P/NIÑAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-1;-4.14;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004386;C053384;SET GANCHO P/NIÑA PINZA +COLAS 6PZA;SET GANCHO P/NIÑA PINZA +COLAS 6PZAdañado dev regalia caja #2 Aylin P;1/4/2026 00:00;-1;-10.73;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (DEPTO. DEVOLUCIONES CAJA#2);AECDOMINIO\AUXILIAR1.INVENTARIO;14;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
